name,datetime,tempmax,tempmin,temp,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,description,icon
MINNESOTA,7/19/78,91.1,65.9,78.5,70.8,0,0,,,,,17.2,236.4,1013.5,24.2,21.3,,,,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/20/78,71,61.1,66.1,74.9,0,0,,,0,,16.1,23,1019.2,63.3,22.8,,,,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/21/78,71,61.1,66.2,85.9,0.594,20.83,rain,,0,,17.2,21.6,1016.7,87.5,11.4,,,,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MINNESOTA,7/22/78,69.2,60.2,66,81.2,0.705,41.67,rain,,0,,19.7,14.7,1015.8,90.4,13.6,,,,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,7/23/78,78.2,55.1,66.5,70.8,0,0,,,0,,10.3,216.4,1020.8,0.4,22.2,,,,0.62,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/24/78,80.9,56.9,71.1,67.4,0,0,,,,,19.7,194.1,1017.2,17.1,24.9,,,,0.65,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/25/78,89,70.1,78.6,72.3,0,0,,,0,,17.2,202.4,1007.9,67.5,20.3,,,,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/26/78,84.8,71,78.5,56.3,0.02,4.17,rain,,0,,23,317.5,1007,51.7,21.4,,,,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
MINNESOTA,7/27/78,75.8,61.1,69.4,62.3,0,0,,,,,13.9,345.7,1013.5,52.9,24.9,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/28/78,83.9,60.2,71.6,72.1,0,0,,,0,,20.8,193.5,1010.5,58.8,22,,,,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/29/78,75.8,62.9,69.8,65.3,0,0,,,,,19.7,18.3,1014,75,24.9,,,,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/30/78,74.9,55.1,65.5,64.5,0,0,,,,,9.2,173.3,1016.6,43.3,24.7,,,,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/31/78,78.2,61.1,70.2,62.9,0,0,,,,,15,307.5,1013.2,50,23,,,,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/1/78,83,56,71.4,68.2,0.342,12.5,rain,,,,16.1,194.2,1012.4,41.3,21.8,,,,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MINNESOTA,8/2/78,75.8,59.1,67.4,66.1,0,0,,,0,,17.2,307,1014.8,59.2,18.3,,,,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/3/78,71,47.9,61.2,58.8,0,0,,,,,17.2,301.1,1022.4,21.3,24.9,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/4/78,78.2,47.9,64.2,59.5,0,0,,,,,16.1,238.7,1023.8,1.7,24.9,,,,0.02,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/5/78,86.1,55.1,70.9,60.4,0,0,,,,,17.2,231,1020,10,24.3,,,,0.06,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/6/78,86.1,62,74.1,64.7,0,0,,,,,15,206.9,1020.6,22.5,23,,,,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/7/78,88.1,64.1,76.3,65.4,0,0,,,,,18.3,193.2,1016.2,32.9,17.7,,,,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/8/78,89.9,69.2,79.5,53.3,0,0,,,,,17.2,280.5,1013,23.3,20.7,,,,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/9/78,80,60.2,70.2,55.1,0,0,,,,,13.9,346.9,1018.7,12.5,24.1,,,,0.2,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/10/78,80.9,56.9,69.9,61.7,0,0,,,,,9.2,165.2,1016.9,2.1,23,,,,0.23,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/11/78,86.1,62,74.2,65.1,0,0,,,,,16.1,165.4,1012.2,20.8,17.8,,,,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/12/78,91.1,66.8,78.6,67.8,0,0,,,,,16.1,187.3,1011.3,8.3,12.9,,,,0.3,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/13/78,93.8,70.1,80.8,64.4,0,0,,,,,18.3,167.4,1012.9,37.5,11.3,,,,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/14/78,96.2,74.9,83.6,65,0.09,8.33,rain,,,,23,172,1010,35,7.5,,,,0.37,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MINNESOTA,8/15/78,79.1,65,72.5,81,0.582,33.33,rain,,0,,18.3,208.6,1003.9,93.8,13.2,,,,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,8/16/78,84.8,60.2,71.5,66,0.18,16.67,rain,,0,,17.2,290.4,1006.9,36.3,21,,,,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,8/17/78,89.9,69.2,78.8,67.2,0,0,,,,,18.3,160.3,1006.6,29.2,20.4,,,,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/18/78,79.1,62.9,70.9,72.6,0.251,20.83,rain,,0,,15,285.7,1009.3,67.5,17.6,,,,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,8/19/78,75.8,55.1,67.5,58.8,0,0,,,0,,13.9,293.1,1018.2,34.6,23.7,,,,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/20/78,80.9,55.1,68.7,62.2,0,0,,,,,19.7,176.3,1022.2,1.7,22.8,,,,0.57,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/21/78,83.9,65,74.4,63.5,0,0,,,0,,19.7,182.9,1017.6,40.8,22.2,,,,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/22/78,82.1,65,74,79.5,0,0,,,0,,15,126.8,1016,78.8,6.2,,,,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/23/78,88.1,71,79.5,78.9,0.153,20.83,rain,,0,,15,181.6,1010.3,85,5.5,,,,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MINNESOTA,8/24/78,82.1,64.1,72.5,80.8,0,0,,,,,11.6,29.2,1016,94.6,4.6,,,,0.71,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,8/25/78,84.8,66.8,74.6,84.1,0,0,,,0,,10.3,111.4,1016.2,80,3.4,,,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/26/78,78.2,69.2,73.2,83,0.043,8.33,rain,,0,,10.3,127.7,1013.7,92.9,8,,,,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MINNESOTA,8/27/78,77.1,66.8,70.2,85.8,3.622,45.83,rain,,0,,17.2,57.9,1008.1,95,8.9,,,,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,8/28/78,75.8,62,67.8,77.4,0.043,8.33,rain,,0,,13.9,317.3,1012.3,50.8,14.4,,,,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
MINNESOTA,8/29/78,80,53.9,66.3,69.3,0.02,4.17,rain,,0,,15,273.2,1016.4,11.3,23.4,,,,0.87,Rain,Clear conditions throughout the day with late afternoon rain.,rain
MINNESOTA,8/30/78,75.8,56,66.2,62.3,0,0,,,,,9.2,38.4,1020.1,14.6,24.5,,,,0.9,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/31/78,78.2,57.8,67.6,69.8,0.453,25,rain,,0,,13.9,160.1,1019.4,73.8,14.1,,,,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MINNESOTA,9/1/78,84.8,62.9,74.1,61.8,0,0,,,,,27.7,188.1,1013,40,18.8,,,,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/2/78,89,70.1,78.5,65.9,0,0,,,,,15,247.6,1012.8,5.8,19.6,,,,0,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/3/78,87.2,62,74.5,65.1,0,0,,,,,8.1,140.3,1018.3,0,24.9,,,,0.04,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/4/78,88.1,64.1,76.7,62.2,0,0,,,,,16.1,197.9,1016.7,15.8,24.9,,,,0.07,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/5/78,89,68.1,77.3,64,0.032,8.33,rain,,0,,19.7,195.3,1013.2,38.8,18.2,,,,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
MINNESOTA,9/6/78,92,73.1,81.2,69.4,0,0,,,,,17.2,208.8,1011.4,37.1,9.9,,,,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,9/7/78,96.2,71,82.1,63.6,0,0,,,,,13.9,215.6,1011.2,32.5,14.2,,,,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/8/78,96.2,66.8,80.7,60.7,0,0,,,,,16.1,199.3,1012.1,27.5,11.5,,,,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/9/78,92,70.1,79.5,58.2,0,0,,,,,15,229.8,1012.6,21.7,9.6,,,,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/10/78,91.1,69.2,79.3,61.9,0,0,,,,,17.2,214.6,1010.8,10,8.2,,,,0.28,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/11/78,92,70.1,79.3,67.5,0,0,,,0,,13.9,148.8,1003.7,40.8,7.8,,,,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/12/78,74,57.8,64,85.6,1.625,62.5,rain,,0,,28.9,85.7,1007.9,99.6,12.2,,,,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,9/13/78,62.9,56.9,59.7,85,0.606,20.83,rain,,0,,17.2,105.7,1010.9,100,11.6,,,,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MINNESOTA,9/14/78,68.1,57.8,62.3,73.8,0.012,4.17,rain,,0,,18.3,272.4,1009.5,66.7,18.3,,,,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,9/15/78,70.1,53,60.5,71.3,0,0,,,,,15,269,1013,30.4,23.4,,,,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/16/78,69.2,53,59.9,75.8,0,0,,,0,,16.1,98.8,1009,53.8,21.4,,,,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/17/78,68.1,52.1,59.5,77,0,0,,,,,17.2,60.1,1013.1,83.8,12.5,,,,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/18/78,71,56.9,62.5,85.8,0.295,25,rain,,0,,19.7,111,1009,100,7.9,,,,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MINNESOTA,9/19/78,75.8,57.8,70.5,68.2,0,0,,,,,15,275.2,1013.3,50.4,18.6,,,,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,9/20/78,59.1,53,55.4,70.3,0.075,16.67,rain,,0,,11.6,335.5,1020.7,97.9,21.2,,,,0.63,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
MINNESOTA,9/21/78,65.9,44.9,55.7,63,0,0,,,,,13.9,297.9,1024.8,35.8,20.3,,,,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/22/78,74,44,58.7,60.5,0,0,,,,,19.7,184.3,1028,19.2,24.1,,,,0.69,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/23/78,74.9,47.9,61.9,56.9,0,0,,,,,20.8,198.5,1024,1.7,24.3,,,,0.72,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/24/78,75.8,50.1,63.4,58.6,0,0,,,,,16.1,313.2,1025,0.8,23.9,,,,0.75,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/25/78,71,44,58,55.7,0,0,,,0,,13.9,164.5,1026.2,24.6,23.2,,,,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/26/78,83,56,68.7,57,0.11,12.5,rain,,0,,23,235.4,1012.8,75,22.6,,,,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,9/27/78,62.9,47,54.4,66,0,0,,,0,,12.8,336.7,1020.8,14.2,23.6,,,,0.85,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/28/78,70.1,41.1,55.8,64.9,0,0,,,,,19.7,161.5,1018.8,53.8,23.6,,,,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/29/78,71.9,56,61.7,67.8,0,0,,,,,17.2,245.3,1010,85,18.8,,,,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/30/78,65.9,50.1,57.1,67.9,0,0,,,,,17.2,313.3,1016.1,57.5,24.3,,,,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/1/78,71.9,44,58.6,66,0,0,,,,,19.7,161.3,1015.6,46.7,18.9,,,,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/2/78,71.9,53.9,63.7,60.7,0,0,,,,,18.3,246.5,1010.8,76.3,19.9,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/3/78,59.1,46.1,52.7,77.8,0.111,8.33,rain,,0,,17.2,282.4,1009.7,80.8,19.3,,,,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,10/4/78,56.9,48.8,53.2,70,0,0,,,0,,18.3,243.8,1008.7,97.5,21.2,,,,0.09,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/5/78,53.9,48.8,50.6,74.1,0.044,12.5,rain,,0,,20.8,317.9,1010.2,99.6,18.8,,,,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MINNESOTA,10/6/78,53,44.9,47.7,67.3,0,0,,,0,,18.3,324.7,1020.6,86.7,22.8,,,,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/7/78,53.9,38.9,46.7,65.4,0,0,,,,,13.9,325.9,1023.5,67.1,21.2,,,,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/8/78,62.9,33.2,48,66.3,0,0,,,,,16.1,170.5,1019.9,47.9,15,,,,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/9/78,68.1,50.1,57.2,72.8,0.024,8.33,rain,,0,,15,168.3,1012.8,84.2,18,,,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
MINNESOTA,10/10/78,66.8,50.1,57.8,80.7,0,0,,,0,,13.9,149.8,1013.8,61.3,6.4,,,,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/11/78,71,51.2,58.4,64.7,0,0,,,,,23,233.3,1004,42.9,13.6,,,,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/12/78,59.1,41.1,49.4,51.9,0,0,,,,,17.2,285.8,1010.3,53.8,21.4,,,,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/13/78,47,34.1,41.5,65.6,0,0,,,,,15,315.6,1023.6,55,24.5,,,,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,10/14/78,50.1,30.8,41.8,67.3,0,0,,,,,11.6,258.9,1024.4,74.2,22,,,,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/15/78,48.8,39.8,44.4,73.7,0.012,4.17,rain,,0,,21.9,330.3,1013.9,74.6,19.5,,,,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,10/16/78,51.2,34.1,41.4,69.4,0,0,,,,,10.3,132,1027.1,29.6,16.2,,,,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,10/17/78,61.1,38,47.8,56.9,0,0,,,,,21.9,187.5,1021.1,64.6,23.9,,,,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/18/78,53.9,35.9,44.6,65.7,0,0,,,,,15,331.1,1024.4,47.1,23.9,,,,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/19/78,68.1,34.1,49.3,58.7,0,0,,,,,13.9,260.6,1017.7,56.7,22,,,,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/20/78,78.2,39.8,57.4,61.8,0,0,,,,,18.3,183.6,1010.3,13.3,23.2,,,,0.64,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/21/78,66.8,53,59.6,59.1,0,0,,,,,16.1,233,1005.1,99.6,17.3,,,,0.67,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/22/78,59.1,41.1,47.9,59.4,0,0,,,,,16.1,339.2,1020.8,90.8,23.6,,,,0.71,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/23/78,50.1,28.1,39.4,60.6,0,0,,,,,12.8,237.8,1028.9,17.5,23.4,,,,0.75,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/24/78,69.2,42.2,53.3,51.3,0,0,,,,,23,204.4,1006,45.4,24.9,,,,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/25/78,56.9,43.1,49.3,55.7,0,0,,,0,,23,312.3,1002.6,91.3,23,,,,0.8,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/26/78,52.1,37.1,44.3,63.7,0,0,,,,,10.3,254.2,1011.9,84.6,20.1,,,,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/27/78,55.1,32.1,43.6,62,0,0,,,,,19.7,301.3,1015.2,10.8,19.2,,,,0.87,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/28/78,53.9,26.9,42,67.8,0.012,4.17,rain,,0,,11.6,151.9,1025.5,53.3,17.4,,,,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,10/29/78,61.1,43.1,52.1,57,0,0,,,0,,25.3,151.7,1019.6,56.8,19,,,,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/30/78,62.9,43.1,55.7,53.3,0,0,,,,,21.9,245.5,1020,27.1,24.1,,,,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,10/31/78,56,34.1,42.8,59.1,0,0,,,,,9.2,271.7,1031,26.3,18.8,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/1/78,62.9,30.8,46.3,57.8,0,0,,,,,18.3,211.8,1024.1,0.8,18.4,,,,0.03,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,11/2/78,71.9,37.1,53.3,59.7,0,0,,,,,10.3,198.3,1019.2,21.3,15.6,,,,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/3/78,74,47,60.4,60.6,0,0,,,,,16.1,233.7,1015.7,26.7,12.7,,,,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/4/78,65,42.2,54.5,55.2,0,0,,,,,17.2,126,1014.2,67.5,17.6,,,,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/5/78,68.1,42.2,53.1,41.2,0,0,,,,,21.9,288.5,1010.9,89.2,19.9,,,,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/6/78,47,29.9,38,51.6,0,0,,,,,11.6,305,1024.1,18.8,24.7,,,,0.21,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,11/7/78,56,29.9,42.7,48.8,0,0,,,,,15,192.7,1017.9,34.2,23.6,,,,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/8/78,65,44,53,49.7,0,0,,,,,18.3,218,1005.4,68.8,20.3,,,,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/9/78,59.1,46.1,52,53.3,0,0,,,,,25.3,42.7,1010.2,79.6,20.9,,,,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/10/78,51.2,38,45.4,57.7,0,0,,,,,23,50.7,1016.5,100,20.3,,,,0.35,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,11/11/78,38,32.1,33.9,63.5,0,0,,,,,21.9,24.6,1032.7,100,18.1,,,,0.39,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,11/12/78,35.9,29,32,79,0.37,50,"rain,snow",,1,,18.3,99.7,1028,100,7.3,,,,0.43,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
MINNESOTA,11/13/78,50.1,33.2,39.3,74.1,0.268,37.5,rain,,0,,30,245.7,1008.4,100,12.6,,,,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MINNESOTA,11/14/78,32.1,28.1,30.2,61.6,0,0,,,0,,19.7,289.2,1023.2,96.7,24.9,,,,0.5,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,11/15/78,38,24.2,29.6,65.9,0,0,,,0,,12.8,219.3,1028.6,29.6,16.8,,,,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,11/16/78,42.2,23.1,32.2,72.6,0.024,8.33,"rain,snow",,,,11.6,139,1027.5,48.3,11.4,,,,0.56,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,rain
MINNESOTA,11/17/78,37.1,28.1,33.1,81.1,0.726,50,"rain,snow",,4.1,,15,329.7,1012.2,100,4.4,,,,0.59,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
MINNESOTA,11/18/78,30.8,15.2,26.1,69.2,0,0,,,6.7,,18.3,290.4,1022.8,75,14.6,,,,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/19/78,17,12.8,14.9,64.1,0,0,,,5.9,,13.9,342.3,1039.2,92.1,11.5,,,,0.66,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,11/20/78,17,8,13.5,62.6,0.036,12.5,snow,,6.3,,11.6,7.3,1043,79.6,14.8,,,,0.69,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow
MINNESOTA,11/21/78,17.9,7.1,13,50.4,0,0,,,6.7,,9.2,309.7,1037.5,63.3,17.8,,,,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/22/78,23.1,15.2,18.6,68.9,0.185,25,snow,,5.3,,15,122.4,1025.6,100,7.2,,,,0.75,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow
MINNESOTA,11/23/78,28.1,24.2,26.9,77.5,0.115,20.83,snow,,7.9,,16.1,299.5,1011.3,100,4.6,,,,0.79,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.,snow
MINNESOTA,11/24/78,26.9,17,24,75.4,0,0,,,7.9,,10.3,265.5,1019.6,52.9,11.4,,,,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/25/78,35.9,10.1,23.3,72.3,0,0,,,5.9,,9.2,79.5,1023.9,56.3,8.7,,,,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/26/78,29,19.1,25.4,73.7,0.036,12.5,snow,,4.7,,13.9,63.7,1021.9,95.4,10.2,,,,0.88,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow
MINNESOTA,11/27/78,29,19.1,25,83.8,0.136,41.67,snow,,6.2,,17.2,212.3,1013.5,99.2,3.5,,,,0.92,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow
MINNESOTA,11/28/78,25.1,2,10.1,65,0,0,,,6.7,,19.7,220.8,1013.4,99.2,12.8,,,,0.95,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,11/29/78,37.1,3.8,21.1,63,0,0,,,,,26.4,287.9,1008.9,42.1,15.6,,,,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,11/30/78,11.9,1.1,6.3,59.3,0,0,,,7.1,,10.3,254.1,1020,76.7,15.9,,,,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,12/1/78,16.1,5.1,12.3,55,0,0,,,7.1,,12.8,292.5,1018.1,46.3,17.6,,,,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,12/2/78,14.1,-1,6.8,53.3,0.091,8.33,snow,,6.7,,13.9,23.2,1025.3,76.7,15.9,,,,0.08,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow
MINNESOTA,12/3/78,20,14.1,17,74.5,0.308,37.5,snow,,10.5,,19.7,341.9,1009.8,100,6.7,,,,0.12,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow
MINNESOTA,12/4/78,34.1,-3.9,17.8,63.2,0,0,,,10.9,,19.7,244.5,995.6,44.6,21.6,,,,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,12/5/78,29,8,23.1,60.5,0,0,,,10.6,,23,280.6,1003.3,64.6,23.6,,,,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,12/6/78,8,-5.9,1.6,53.6,0,0,,,0.8,,15,280,1025.4,14.2,21.8,,,,0.25,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,12/7/78,8,-7.9,0.5,59.8,0.012,4.17,snow,,10.5,,9.2,281.3,1029.5,62.5,16.2,,,,0.26,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow
MINNESOTA,12/8/78,8.9,-11.1,-1.1,64.4,0,0,,,10.6,,15,238.2,1025.5,15,17.1,,,,0.3,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,12/9/78,5.1,-12.9,-3.2,54.8,0,0,,,9.8,,13.9,296.5,1023,7.9,16.2,,,,0.33,Clear,Clear conditions throughout the day.,clear-day
